,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback
698,698,116,95344,2.25,16.38,,,,,Nishioka,Bounce,
699,699,116,95356,-1.47,26.82,6.54,-0.73,0.69,26.82,Nishioka,Hit,Back
700,700,116,95401,5.07,3.99,,,,,Nishioka,Bounce,
701,701,116,95419,6.08,0.43,6.92,0.43,4.47,27.36,Nishioka,Hit,Fore
702,702,116,95438,9.33,20.53,,,,,Nishioka,Bounce,
703,703,116,95455,11.66,28.52,6.33,1.69,9.58,28.52,Nishioka,Hit,Fore
704,704,117,96174,6.68,17.6,,,,,Nishioka,Bounce,
705,705,117,96184,8.56,26.52,4.74,-0.38,9.2,26.52,Nishioka,Hit,Back
706,706,117,96214,6.06,2.21,,,,,Nishioka,Bounce,
707,707,117,96224,5.81,-0.99,5.01,-0.99,6.14,25.74,Nishioka,Hit,Back
708,708,117,96252,3.63,20.29,,,,,Nishioka,Bounce,
709,709,117,96263,3.07,25.83,5.8,-2.02,4.28,25.83,Nishioka,Hit,Back
710,710,118,96997,4.6,18.13,,,,,Nishioka,Bounce,
711,711,118,97007,3.62,27.08,6.81,-0.49,2.43,27.08,Nishioka,Hit,Fore
712,712,118,97045,5.57,1.41,,,,,Nishioka,Bounce,
713,713,118,97061,6.78,-2.43,7.12,-2.43,5.6,26.03,Nishioka,Hit,Fore
714,714,118,97083,2.48,18.7,,,,,Nishioka,Bounce,
715,715,118,97094,1.37,26.6,6.74,-2.3,2.84,26.6,Nishioka,Hit,Back
716,716,118,97123,5.79,3.39,,,,,Nishioka,Bounce,
717,717,118,97136,7.08,-0.99,7.82,-0.99,4.38,26.58,Nishioka,Hit,Fore
718,718,118,97154,9.54,18.18,,,,,Nishioka,Bounce,
719,719,120,97979,9.49,16.97,,,,,Nishioka,Bounce,
720,720,121,99117,4.52,7.43,,,,,Nakashima,Bounce,
721,721,121,99132,4.1,-1.5,3.31,-1.5,6.07,23.7,Nakashima,Hit,Back
722,722,121,99156,6.12,19.14,,,,,Nakashima,Bounce,
723,723,121,99167,6.8,24.99,5.04,-2.29,5.85,24.99,Nakashima,Hit,Fore
724,724,121,99195,3.47,5.47,,,,,Nakashima,Bounce,
725,725,121,99212,2.31,-0.74,3.72,-0.74,5.83,26.29,Nakashima,Hit,Fore
726,726,121,99230,7.16,17.32,,,,,Nakashima,Bounce,
727,727,121,99246,10.06,25.98,4.14,-0.55,9.1,25.98,Nakashima,Hit,Fore
728,728,121,99277,3.2,2.74,,,,,Nakashima,Bounce,
729,729,121,99288,1.9,-1.24,3.36,-1.24,7.26,25.99,Nakashima,Hit,Fore
730,730,121,99309,1.83,20.31,,,,,Nakashima,Bounce,
731,731,121,99321,1.59,27.23,4.46,-1.5,3.21,27.23,Nakashima,Hit,Back
732,732,121,99356,5.5,1.56,,,,,Nakashima,Bounce,
733,733,121,99366,6.24,-2.31,7.07,-2.31,2.63,27.51,Nakashima,Hit,Fore
734,734,121,99387,8.66,20.55,,,,,Nakashima,Bounce,
735,735,122,99912,8.98,7.18,,,,,Nakashima,Bounce,
736,736,122,99922,12.26,-0.79,10.55,-0.79,3.6,23.46,Nakashima,Hit,Back
737,737,122,99944,6.79,20,,,,,Nakashima,Bounce,
738,738,122,99952,5.87,24.61,9.49,-0.58,5.21,24.61,Nakashima,Hit,Fore
739,739,123,100413,4.69,6.78,,,,,Nakashima,Bounce,
740,740,123,100432,5.04,-2.46,4.15,-2.46,5.89,23.88,Nakashima,Hit,Back
741,741,124,100927,6.93,6.28,,,,,Nakashima,Bounce,
742,742,124,100938,9.31,-0.98,9.6,-0.98,3.65,23.7,Nakashima,Hit,Fore
743,743,124,100987,4.62,22.19,,,,,Nakashima,Bounce,
744,744,124,101000,3.95,26.29,6.89,-1.09,5.32,26.29,Nakashima,Hit,Back
745,745,124,101023,3.42,4.89,,,,,Nakashima,Bounce,
746,746,124,101041,3.14,-2.19,4.59,-2.19,5.92,25.89,Nakashima,Hit,Fore
747,747,126,101904,4.29,8.14,,,,,Nakashima,Bounce,
748,748,126,101922,4.12,0.48,3.25,0.48,5.67,25.12,Nakashima,Hit,Back
749,749,127,102476,9.38,7.83,,,,,Nakashima,Bounce,
750,750,128,106109,2.16,6.2,,,,,Nishioka,Bounce,
751,751,128,106122,-0.75,-2.82,0.81,-2.82,6.52,23.7,Nishioka,Hit,Fore
752,752,128,106161,8.26,17.28,,,,,Nishioka,Bounce,
753,753,128,106180,11.87,21.87,3.88,-2.95,9.44,21.87,Nishioka,Hit,Fore
754,754,128,106199,9.28,0.86,,,,,Nishioka,Bounce,
755,755,129,106729,8.17,7.13,,,,,Nishioka,Bounce,
756,756,129,106751,10.73,-3.11,9.38,-3.11,3.93,24.26,Nishioka,Hit,Back
757,757,129,106778,4.48,19.34,,,,,Nishioka,Bounce,
758,758,129,106789,2.86,24.36,6.31,-3.12,4.21,24.36,Nishioka,Hit,Back
759,759,129,106816,5.17,3.4,,,,,Nishioka,Bounce,
760,760,129,106829,5.42,-2.03,6.24,-2.03,5.35,24.92,Nishioka,Hit,Fore
761,761,129,106850,3.32,17.02,,,,,Nishioka,Bounce,
762,762,129,106868,2.27,25.45,5.69,-1.77,3.34,25.45,Nishioka,Hit,Back
763,763,129,106897,8.15,0.95,,,,,Nishioka,Bounce,
764,764,129,106909,9.28,-2.3,8.2,-2.3,4.08,24.71,Nishioka,Hit,Back
765,765,129,106939,3.06,20.14,,,,,Nishioka,Bounce,
766,766,129,106948,1.57,23.86,6.76,-3.72,2.9,23.86,Nishioka,Hit,Back
767,767,129,106968,8.3,4.26,,,,,Nishioka,Bounce,
768,768,129,106981,10.68,-3.44,9.1,-3.44,2.92,23.51,Nishioka,Hit,Back
769,769,129,107018,8.77,14.78,,,,,Nishioka,Bounce,
770,770,129,107034,8.72,19.93,6.92,-2.06,7.98,19.93,Nishioka,Hit,Fore
771,771,130,107800,2.98,7.11,,,,,Nishioka,Bounce,
772,772,130,107817,-0.22,-2.81,0.86,-2.81,6.82,23.54,Nishioka,Hit,Fore
773,773,130,107848,5.62,20.31,,,,,Nishioka,Bounce,
774,774,130,107860,6.88,24.68,4.36,-3.57,5.59,24.68,Nishioka,Hit,Fore
775,775,130,107888,8.87,0.44,,,,,Nishioka,Bounce,
776,776,130,107897,9.88,-4.02,8.51,-4.02,5.39,24.68,Nishioka,Hit,Back
777,777,130,107932,6.8,21.54,,,,,Nishioka,Bounce,
778,778,130,107943,6.63,26.05,7.34,-4.65,5.44,26.05,Nishioka,Hit,Fore
779,779,130,107966,3.13,3.81,,,,,Nishioka,Bounce,
780,780,130,107986,2.03,-4.43,3.01,-4.43,6.38,25.46,Nishioka,Hit,Fore
781,781,130,108012,4.38,18.8,,,,,Nishioka,Bounce,
782,782,130,108024,4.81,24.34,5.04,-2.44,5.97,24.34,Nishioka,Hit,Back
783,783,131,108734,9.35,6.15,,,,,Nishioka,Bounce,
784,784,131,108747,13.29,-4.82,10.78,-4.82,4,23.25,Nishioka,Hit,Back
785,785,131,108800,5.04,15.9,,,,,Nishioka,Bounce,
786,786,131,108821,4.16,17.19,5.95,-2.82,3.37,17.19,Nishioka,Hit,Fore
787,787,131,108834,8.86,3.44,,,,,Nishioka,Bounce,
788,788,133,109808,2.67,7.16,,,,,Nishioka,Bounce,
789,789,133,109826,-1.72,-38.96,-19.62,-38.96,-19.62,-38.96,Nishioka,Hit,Fore
790,790,133,109854,4.93,18.63,,,,,Nishioka,Bounce,
791,791,133,109871,6.73,24.74,3.23,-2.75,5.45,24.74,Nishioka,Hit,Fore
792,792,133,109896,9.13,2.29,,,,,Nishioka,Bounce,
793,793,133,109916,10.6,-6.4,9.25,-6.4,4.58,24.99,Nishioka,Hit,Back
794,794,133,109955,2.1,20.86,,,,,Nishioka,Bounce,
795,795,133,109960,1.17,24.97,7.93,-3.39,2.37,24.97,Nishioka,Hit,Back
796,796,133,109994,8.75,1.82,,,,,Nishioka,Bounce,
797,797,133,110008,10.45,-3.45,8.92,-3.45,4.06,25.22,Nishioka,Hit,Back
798,798,133,110044,2.07,19.51,,,,,Nishioka,Bounce,
799,799,133,110057,-0.58,24.52,7.15,-3.93,1.22,24.52,Nishioka,Hit,Back
800,800,133,110079,8.09,6.12,,,,,Nishioka,Bounce,
801,801,133,110097,11.94,-1.77,10.58,-1.77,2.37,24.26,Nishioka,Hit,Back
802,802,134,110784,8.45,6.7,,,,,Nishioka,Bounce,
803,803,134,110799,11.94,-4.77,10.14,-4.77,3.88,23.29,Nishioka,Hit,Back
804,804,134,110830,4.32,19.85,,,,,Nishioka,Bounce,
805,805,134,110840,2.9,23.19,7.98,-3.69,2.37,23.19,Nakashima,Hit,Fore
806,806,134,110858,1.89,3.42,,,,,Nakashima,Bounce,
807,807,135,111670,5.77,16.46,,,,,Nakashima,Bounce,
808,808,135,111681,5.67,24.13,5.35,-1.24,7.19,24.13,Nakashima,Hit,Back
809,809,135,111717,4.83,4.63,,,,,Nakashima,Bounce,
810,810,135,111732,4.79,1.19,3.88,1.19,5.64,25.28,Nakashima,Hit,Back
811,811,135,111752,2.14,19.21,,,,,Nakashima,Bounce,
812,812,135,111767,0.44,26.29,4.42,4.18,2.48,26.29,Nakashima,Hit,Back
813,813,135,111887,,,,,,,Nakashima,NoBounce,
814,814,135,111891,8.95,2.47,7.88,2.47,4.4,27.46,Nakashima,Hit,Back
815,815,135,111902,7.71,17.75,,,,,Nakashima,Bounce,
816,816,136,112360,2.96,17.51,,,,,Nakashima,Bounce,
817,817,136,112369,0.84,23.86,7.05,-1.34,1.89,23.86,Nakashima,Hit,Back
818,818,136,112399,7.43,1.11,,,,,Nakashima,Bounce,
819,819,136,112406,8.56,-1.85,7.37,-1.85,3.81,24.11,Nakashima,Hit,Back
820,820,136,112434,3.59,16.96,,,,,Nakashima,Bounce,
821,821,136,112449,2.03,22.81,6.46,-3.22,3.05,22.81,Nakashima,Hit,Back
822,822,136,112492,2.53,9.71,,,,,Nakashima,Bounce,
823,823,138,113370,7.83,18.09,,,,,Nakashima,Bounce,
824,824,138,113380,8.81,22.4,5.67,-1.4,7.72,22.4,Nakashima,Hit,Fore
825,825,138,113429,1.81,7.09,,,,,Nakashima,Bounce,
826,826,138,113449,-0.18,4.81,1.14,4.81,5.83,24.25,Nakashima,Hit,Fore
827,827,138,113468,9.21,19.86,,,,,Nakashima,Bounce,
828,828,139,114060,2.6,16.28,,,,,Nakashima,Bounce,
829,829,139,114071,-0.84,23.58,7.05,0.08,0.68,23.58,Nakashima,Hit,Back
830,830,139,114102,8.57,4.83,,,,,Nakashima,Bounce,
831,831,139,114115,10.78,-0.49,9.64,-0.49,3.2,24.54,Nakashima,Hit,Back
832,832,139,114136,1.99,17.03,,,,,Nakashima,Bounce,
833,833,140,114590,5.57,16.72,,,,,Nakashima,Bounce,
834,834,140,114602,5.18,24.9,5.12,-0.49,7.03,24.9,Nakashima,Hit,Back
835,835,140,114644,6.89,8.46,,,,,Nakashima,Bounce,
836,836,140,114665,7.89,7.29,6.75,7.29,4.33,24.84,Nakashima,Hit,Back
837,837,140,114690,7.33,21.31,,,,,Nakashima,Bounce,
838,838,141,118167,9.49,18.03,,,,,Nishioka,Bounce,
839,839,141,118176,12.22,24.49,4.72,0.24,10.51,24.49,Nishioka,Hit,Fore
840,840,142,118657,4.89,17,,,,,Nishioka,Bounce,
841,841,142,118669,4.05,27.38,6.74,-1.09,3.28,27.38,Nishioka,Hit,Fore
842,842,142,118696,4.54,5.09,,,,,Nishioka,Bounce,
843,843,142,118709,4.66,-0.36,5.87,-0.36,5.84,26.75,Nishioka,Hit,Fore
844,844,142,118732,8.11,20.88,,,,,Nishioka,Bounce,
845,845,142,118744,9.64,27.42,5.45,-0.59,8.41,27.42,Nishioka,Hit,Fore
846,846,142,118776,1.94,1.89,,,,,Nishioka,Bounce,
847,847,142,118786,0.44,-1.76,1.84,-1.76,7.12,25.66,Nishioka,Hit,Fore
848,848,142,118813,9.41,20.41,,,,,Nishioka,Bounce,
849,849,142,118819,10.91,25.15,1.82,-2.31,9.61,25.15,Nishioka,Hit,Fore
850,850,143,119492,5.59,17.21,,,,,Nishioka,Bounce,
851,851,144,120043,1.67,17.52,,,,,Nishioka,Bounce,
852,852,144,120053,-1.83,27.42,6.69,-0.88,0.34,27.42,Nishioka,Hit,Back
853,853,144,120111,4.74,3.9,,,,,Nishioka,Bounce,
854,854,144,120135,5.8,2.01,6.67,2.01,4.99,27.53,Nishioka,Hit,Fore
855,855,144,120153,8.91,21.44,,,,,Nishioka,Bounce,
856,856,144,120166,10.93,28.48,6.57,2.86,9.21,28.48,Nishioka,Hit,Fore
857,857,144,120258,8.35,3.79,,,,,Nishioka,Bounce,
858,858,144,120299,9.74,1.78,8.96,1.78,5.51,27.25,Nishioka,Hit,Back
859,859,144,120312,2.76,17.97,,,,,Nishioka,Bounce,
860,860,147,121795,1.95,17.71,,,,,Nishioka,Bounce,
861,861,147,121806,-1.35,27.59,6.88,-1.14,0.69,27.59,Nishioka,Hit,Back
862,862,147,121844,6.69,4.22,,,,,Nishioka,Bounce,
863,863,147,121856,8.27,1.33,6.82,1.33,2.94,26.69,Nishioka,Hit,Back
864,864,147,121874,8.35,21.72,,,,,Nishioka,Bounce,
865,865,147,121884,9.08,26.82,6.75,2.66,7.89,26.82,Nishioka,Hit,Fore
866,866,147,121941,,,,,,,Nishioka,NoBounce,
867,867,147,121943,9.19,3.85,8.53,3.85,5.73,27.32,Nishioka,Hit,Back
868,868,147,121955,3.84,20.18,,,,,Nishioka,Bounce,
869,869,147,121966,0.97,27.87,8.87,3.6,1.92,27.87,Nishioka,Hit,Back
870,870,147,122018,4.74,6.46,,,,,Nishioka,Bounce,
871,871,147,122040,5.14,5.09,6.36,5.09,5.8,27.48,Nishioka,Hit,Fore
872,872,147,122053,2.65,18.53,,,,,Nishioka,Bounce,
873,873,148,122774,4.59,5.67,,,,,Nakashima,Bounce,
874,874,148,122785,4.78,-1.34,3.85,-1.34,5.94,23.63,Nakashima,Hit,Back
875,875,148,122812,5.14,19.25,,,,,Nakashima,Bounce,
876,876,148,122824,5.34,24.99,5.53,-2.55,6.36,24.99,Nakashima,Hit,Back
877,877,148,122851,7.85,3.11,,,,,Nakashima,Bounce,
878,878,148,122863,9.15,-2.1,7.81,-2.1,5.12,25.14,Nakashima,Hit,Back
879,879,149,123425,6.22,6.5,,,,,Nakashima,Bounce,
880,880,149,123435,7.77,-0.08,9.2,-0.08,4.15,23.01,Nakashima,Hit,Fore
881,881,149,123480,5.83,19.73,,,,,Nakashima,Bounce,
882,882,149,123490,5.84,24.01,5.66,-1.37,6.9,24.01,Nakashima,Hit,Back
883,883,149,123514,9.25,6.33,,,,,Nakashima,Bounce,
884,884,149,123536,11.34,-2.06,9.69,-2.06,5.42,23.17,Nakashima,Hit,Back
885,885,149,123566,2.67,22.07,,,,,Nakashima,Bounce,
886,886,149,123570,1.65,24.04,9.96,-1.8,2.75,24.04,Nakashima,Hit,Back
887,887,149,123600,1.81,6.43,,,,,Nakashima,Bounce,
888,888,149,123626,1.75,-1.63,2.71,-1.63,5.97,25.63,Nakashima,Hit,Fore
889,889,149,123671,8.82,22.47,,,,,Nakashima,Bounce,
890,890,149,123681,10.45,24.87,3.01,-1.81,9.37,24.87,Nakashima,Hit,Fore
891,891,149,123709,6.2,5.49,,,,,Nakashima,Bounce,
892,892,149,123725,5.04,0.48,4.06,0.48,6.36,25.82,Nakashima,Hit,Back
893,893,150,124360,3.1,6.21,,,,,Nakashima,Bounce,
894,894,150,124361,1.56,-1.43,2.96,-1.43,6.13,23.15,Nakashima,Hit,Fore
895,895,150,124396,1.64,22.05,,,,,Nakashima,Bounce,
896,896,150,124412,0.67,26.27,5.74,-1.32,2.39,26.27,Nakashima,Hit,Back
897,897,150,124445,8.53,2.87,,,,,Nakashima,Bounce,
898,898,150,124455,10.42,-1.13,9.04,-1.13,4.06,26.17,Nakashima,Hit,Back
899,899,151,124911,8.45,7.01,,,,,Nakashima,Bounce,
900,900,151,124922,11.82,-0.05,10.26,-0.05,3.53,23.41,Nakashima,Hit,Back
901,901,151,124947,2.94,19.62,,,,,Nakashima,Bounce,
902,902,151,124957,0.77,23.73,8.69,-1.05,2.18,23.73,Nakashima,Hit,Back
903,903,151,124983,2.34,2.58,,,,,Nakashima,Bounce,
904,904,151,125000,2.59,-3.56,3.85,-3.56,4.91,24.48,Nakashima,Hit,Fore
905,905,151,125023,7.9,20.43,,,,,Nakashima,Bounce,
906,906,151,125033,9.45,25.38,2.55,-3.51,8.3,25.38,Nakashima,Hit,Fore
907,907,152,125539,4.9,6.67,,,,,Nakashima,Bounce,
908,908,152,125549,4.82,-1.67,3.87,-1.67,5.81,23.31,Nakashima,Hit,Back
909,909,152,125576,3.54,20.92,,,,,Nakashima,Bounce,
910,910,152,125582,3.39,24.32,5.62,-2.28,4.28,24.32,Nakashima,Hit,Back
911,911,152,125617,5.52,2.09,,,,,Nakashima,Bounce,
912,912,152,125631,6.09,-2.4,7.03,-2.4,5.15,26.87,Nakashima,Hit,Fore
913,913,152,125650,3.18,19.51,,,,,Nakashima,Bounce,
914,914,152,125661,1.66,26.9,6.48,-1.65,3.01,26.9,Nakashima,Hit,Back
915,915,152,125696,6.38,2.32,,,,,Nakashima,Bounce,
916,916,152,125709,7.68,-2.4,8.48,-2.4,4.63,26.8,Nakashima,Hit,Fore
917,917,152,125729,3.55,18.33,,,,,Nakashima,Bounce,
918,918,152,125742,1.32,26.82,7.88,-1.58,2.83,26.82,Nakashima,Hit,Back
919,919,152,125772,4.36,3.82,,,,,Nakashima,Bounce,
920,920,152,125790,5.27,-1.5,6.19,-1.5,4.86,26.96,Nakashima,Hit,Fore
921,921,152,125811,8.44,19.44,,,,,Nakashima,Bounce,
922,922,152,125826,10.11,27.17,5.38,-0.86,8.72,27.17,Nakashima,Hit,Fore
923,923,152,125855,4.63,1.73,,,,,Nakashima,Bounce,
924,924,152,125866,3.6,-1.89,5.08,-1.89,7.84,26.21,Nakashima,Hit,Fore
925,925,152,125891,1.75,21.49,,,,,Nakashima,Bounce,
926,926,152,125904,0.56,27.08,5.87,-0.99,2.36,27.08,Nakashima,Hit,Back
927,927,152,125944,8.74,1.64,,,,,Nakashima,Bounce,
928,928,152,125952,10.26,-2.61,8.84,-2.61,2.12,27.2,Nakashima,Hit,Back
929,929,152,125979,6.69,22.26,,,,,Nakashima,Bounce,
930,930,152,125987,6.4,26.27,8.13,-2.62,5.68,26.27,Nakashima,Hit,Fore
931,931,152,126020,5.16,2.02,,,,,Nakashima,Bounce,
932,932,152,126030,5.14,-1.61,6.03,-1.61,5.77,27.03,Nakashima,Hit,Fore
933,933,152,126057,8.18,21.78,,,,,Nakashima,Bounce,
934,934,152,126067,9.23,27.45,5.91,-2.15,8.02,27.45,Nakashima,Hit,Fore
935,935,152,126096,3.74,2.08,,,,,Nakashima,Bounce,
936,936,152,126108,2.64,-2.03,4.03,-2.03,7.25,26.37,Nakashima,Hit,Fore
937,937,152,126130,1.89,20.16,,,,,Nakashima,Bounce,
938,938,152,126142,1.46,27.26,5.35,-2.16,3.02,27.26,Nakashima,Hit,Back
939,939,152,126187,5.48,2.44,,,,,Nakashima,Bounce,
940,940,152,126197,6.05,1.34,6.96,1.34,4.88,27.52,Nakashima,Hit,Fore
941,941,152,126238,2.63,15.43,,,,,Nakashima,Bounce,
942,942,154,127258,8.9,6.33,,,,,Nakashima,Bounce,
943,943,154,127267,11.77,-0.02,10.23,-0.02,3.77,23.4,Nakashima,Hit,Back
944,944,154,127293,5.69,22.01,,,,,Nakashima,Bounce,
945,945,154,127299,4.95,25.08,9.73,0,4,25.08,Nakashima,Hit,Fore
946,946,154,127330,3.38,2.16,,,,,Nakashima,Bounce,
947,947,154,127344,3.12,-2.3,3.76,-2.3,5.8,25.17,Nakashima,Hit,Fore
948,948,154,127369,6.42,18.87,,,,,Nakashima,Bounce,
949,949,154,127382,7.86,24.55,3.95,-2.75,6.93,24.55,Nakashima,Hit,Fore
950,950,154,127407,8.1,4.37,,,,,Nakashima,Bounce,
951,951,154,127426,8.3,-2.38,7.49,-2.38,5.66,23.97,Nakashima,Hit,Back
952,952,154,127468,8.51,21.8,,,,,Nakashima,Bounce,
953,953,154,127480,9.31,24.93,5.78,-1.63,8.15,24.93,Nakashima,Hit,Fore
954,954,154,127505,2.18,3.42,,,,,Nakashima,Bounce,
955,955,154,127517,0.18,-2.3,1.77,-2.3,7.01,25.23,Nakashima,Hit,Fore
956,956,156,131437,2.66,6.84,,,,,Nishioka,Bounce,
957,957,156,131452,-0.73,-1.49,0.76,-1.49,6.64,23.73,Nishioka,Hit,Fore
958,958,156,131482,5.02,21.4,,,,,Nishioka,Bounce,
959,959,156,131491,5.91,25.34,2.47,-2.16,6.49,25.34,Nishioka,Hit,Back
960,960,156,131515,7.88,5.47,,,,,Nishioka,Bounce,
961,961,156,131531,8.6,-1.58,7.72,-1.58,5.92,24.65,Nishioka,Hit,Back
962,962,156,131565,3.59,20.28,,,,,Nishioka,Bounce,
963,963,156,131577,2.02,25,6.49,-2.38,3.28,25,Nishioka,Hit,Back
964,964,156,131597,7.86,4.72,,,,,Nishioka,Bounce,
965,965,156,131611,9.89,-1.61,8.65,-1.61,3.36,24.79,Nishioka,Hit,Back
966,966,156,131645,3.63,18.62,,,,,Nishioka,Bounce,
967,967,156,131657,1.75,23.51,7.02,-2.28,3.07,23.51,Nishioka,Hit,Back
968,968,156,131675,8.88,5.2,,,,,Nishioka,Bounce,
969,969,158,132536,8.12,6.49,,,,,Nishioka,Bounce,
970,970,158,132553,11.13,-3.42,9.27,-3.42,4.21,24.22,Nishioka,Hit,Back
971,971,158,132582,1.72,20.86,,,,,Nishioka,Bounce,
972,972,158,132592,-0.15,24.82,6.77,-3.9,1.31,24.82,Nishioka,Hit,Back
973,973,158,132619,5.1,2.95,,,,,Nishioka,Bounce,
974,974,158,132631,6.51,-0.82,6.93,-0.82,2.41,25.51,Nishioka,Hit,Fore
975,975,158,132657,7.37,23.03,,,,,Nishioka,Bounce,
976,976,158,132663,7.82,26.03,5.85,-1.6,6.6,26.03,Nishioka,Hit,Fore
977,977,160,133754,4.7,7.11,,,,,Nishioka,Bounce,
978,978,160,133766,3.17,-1.43,2.51,-1.43,6.08,23.32,Nishioka,Hit,Back
979,979,160,133801,5.66,21.95,,,,,Nishioka,Bounce,
980,980,160,133811,5.94,25.46,5.29,-2.6,4.97,25.46,Nishioka,Hit,Fore
981,981,160,133834,6.4,5.38,,,,,Nishioka,Bounce,
982,982,160,133850,6.98,-0.99,5.88,-0.99,5.03,25.89,Nishioka,Hit,Back
983,983,160,133876,3.71,18.1,,,,,Nishioka,Bounce,
984,984,160,133894,2.17,25.66,6.24,-2.73,3.28,25.66,Nishioka,Hit,Back
985,985,160,133918,6.73,3.59,,,,,Nishioka,Bounce,
986,986,160,133930,8.19,-2.91,7.02,-2.91,4.37,24.84,Nishioka,Hit,Back
987,987,160,133959,8.59,21.21,,,,,Nishioka,Bounce,
988,988,160,133970,9.36,25.81,5,-2.66,7.63,25.81,Nishioka,Hit,Fore
989,989,160,133995,2.66,4.55,,,,,Nishioka,Bounce,
990,990,160,134005,0.85,-2.53,2.19,-2.53,8.46,26.58,Nishioka,Hit,Fore
991,991,160,134049,8.58,13.51,,,,,Nishioka,Bounce,
992,992,160,134075,11.8,19.97,3.62,-2.24,10.36,19.97,Nishioka,Hit,Fore
993,993,160,134091,9.23,3.6,,,,,Nishioka,Bounce,
994,994,161,134846,8.55,6.82,,,,,Nishioka,Bounce,
995,995,161,134858,11.65,-3.68,10.06,-3.68,4.53,22.86,Nishioka,Hit,Back
996,996,161,134897,3.52,17.11,,,,,Nishioka,Bounce,
997,997,161,134910,2.04,20.33,7.11,-2.64,3.22,20.33,Nishioka,Hit,Back
998,998,161,134933,3.94,1.94,,,,,Nishioka,Bounce,
999,999,161,134942,4.16,-1.91,4.8,-1.91,4.38,17.29,Nishioka,Hit,Fore
1000,1000,161,134958,,,,,,,Nishioka,NoBounce,
1001,1001,161,134961,3.2,15.39,5.55,-2.15,4.77,15.39,Nishioka,Hit,Back
1002,1002,161,134985,7.74,7.34,,,,,Nishioka,Bounce,
1003,1003,162,135703,5.29,6.39,,,,,Nishioka,Bounce,
1004,1004,163,136431,2.11,6.11,,,,,Nishioka,Bounce,
1005,1005,163,136444,-0.48,-1.76,1,-1.76,6.51,23.28,Nishioka,Hit,Fore
1006,1006,163,136470,7.71,20.29,,,,,Nishioka,Bounce,
1007,1007,163,136478,9.42,24.03,2.36,-2.65,8.05,24.03,Nishioka,Hit,Fore
1008,1008,163,136504,3.71,2.33,,,,,Nishioka,Bounce,
1009,1009,163,136515,2.61,-1.41,3.81,-1.41,7.03,24.87,Nishioka,Hit,Fore
1010,1010,163,136537,7.4,18.9,,,,,Nishioka,Bounce,
1011,1011,163,136548,9.11,24.87,4.45,-2.98,7.7,24.87,Nishioka,Hit,Fore
1012,1012,163,136578,4.14,1.5,,,,,Nishioka,Bounce,
1013,1013,163,136586,3.25,-1.66,4.15,-1.66,6.9,25.38,Nishioka,Hit,Fore
1014,1014,163,136613,2.38,19.88,,,,,Nishioka,Bounce,
1015,1015,163,136624,1.76,25.6,5.64,-0.86,3.18,25.6,Nishioka,Hit,Back
1016,1016,163,136650,6.85,5.36,,,,,Nishioka,Bounce,
1017,1017,163,136665,8.6,-0.32,7.44,-0.32,3.55,25.57,Nishioka,Hit,Back
1018,1018,163,136690,2.6,19.7,,,,,Nishioka,Bounce,
1019,1019,163,136700,0.79,25.29,6.97,-1.14,2.31,25.29,Nishioka,Hit,Back
1020,1020,163,136731,8.8,2.91,,,,,Nishioka,Bounce,
1021,1021,163,136743,10.57,-0.88,9.12,-0.88,3.11,24.94,Nishioka,Hit,Back
1022,1022,163,136762,9.27,19.11,,,,,Nishioka,Bounce,
1023,1023,163,136778,9.29,26.05,7.35,-1.85,7.13,26.05,Nishioka,Hit,Fore
1024,1024,163,136816,3.53,3.99,,,,,Nishioka,Bounce,
1025,1025,163,136825,2.62,2.09,3.13,2.09,9.09,26.85,Nishioka,Hit,Fore
1026,1026,163,136865,2.36,14.06,,,,,Nishioka,Bounce,
1027,1027,164,137873,8.58,5.93,,,,,Nishioka,Bounce,
1028,1028,164,137884,11.69,-3.98,9.89,-3.98,4.25,23.48,Nishioka,Hit,Back
1029,1029,164,137914,3.63,15.9,,,,,Nishioka,Bounce,
1030,1030,164,137928,1.31,23.23,7.17,-3.64,2.81,23.23,Nishioka,Hit,Back
1031,1031,166,138975,1.45,5.94,,,,,Nishioka,Bounce,
1032,1032,166,138986,-1.91,-1,0.56,-1,6.48,23.42,Nishioka,Hit,Fore
1033,1033,167,139653,9.25,6.61,,,,,Nishioka,Bounce,
1034,1034,167,139666,13,-4.3,10.97,-4.3,4.22,22.94,Nishioka,Hit,Back
1035,1035,167,139701,4.91,23.34,,,,,Nishioka,Bounce,
1036,1036,167,139704,4.52,24.53,9.76,-4,3.61,24.53,Nishioka,Hit,Fore
1037,1037,167,139731,5.42,4.7,,,,,Nishioka,Bounce,
1038,1038,167,139748,5.98,-0.24,6.36,-0.24,4.55,25.45,Nishioka,Hit,Fore
1039,1039,167,139781,3.82,21.45,,,,,Nishioka,Bounce,
1040,1040,167,139791,3.58,25.47,6.17,-1.1,4.44,25.47,Nishioka,Hit,Back
1041,1041,167,139813,3.78,4.28,,,,,Nishioka,Bounce,
1042,1042,167,139826,3.83,-1.64,4.74,-1.64,5.95,24.69,Nishioka,Hit,Fore
1043,1043,167,139854,3.41,20.98,,,,,Nishioka,Bounce,
1044,1044,167,139862,3.19,24.73,5.85,-1.88,4.46,24.73,Nishioka,Hit,Back
